m4_vpp_detail	idvppdetail,isclose
m4_vpp_detail_history	idhistorydetail,isclose
m4_vpp_history	vppidhistory,vppisclose
m4_vpp_pay	idvppcarabayar,isclose
m4_vpp_pay_history	idhistorycarabayar,isclose
m5_as	asid,asisclose
m5_as_history	asidhistory,asisclose
m5_as_pay	idascarabayar,isclose
m5_as_pay_history	idhistorycarabayar,isclose
m5_cl	clid,clisclose
m5_cl_history	clidhistory,clisclose
m5_do	doid,doisclose
m5_do_detail	iddodetail,isclose
m5_do_detail_history	idhistorydetail,isclose
m5_do_history	doidhistory,doisclose
m5_dr	drid,drisclose
m5_dr_detail	iddrdetail,isclose
m5_dr_detail_history	idhistorydetail,isclose
m5_dr_history	dridhistory,drisclose
m5_files	fsumber,fidtransaksi,fnamafile
m5_ic	icid,icisclose
m5_ic_detail	idicdetail,isclose
m5_ic_detail_history	idhistorydetail,isclose
m5_ic_history	icidhistory,icisclose
m5_ip	ipid,ipisclose
m5_ip_history	ipidhistory,ipisclose
m5_ip_pay	idipcarabayar,isclose
m5_ip_pay_history	idhistorycarabayar,isclose
m5_notes	nid
m5_pi	piid,piisclose
m5_pi_detail	idpidetail,isclose
m5_pi_detail_history	idhistorydetail,isclose
m5_pi_history	piidhistory,piisclose
m5_pl	plid,plisclose
m5_pl_detail	idpldetail,isclose
m5_pl_detail_history	idhistorydetail,isclose
m5_pl_history	plidhistory,plisclose
m5_pl_pack	idplpack,urutan
m5_pl_pack_history	idhistorypack
m5_print	psumber,pidtransaksi,pmodul,pmenu,pitem
m5_pv	pvid,pvisclose
m5_pv_detail	idpvdetail,isclose
m5_pv_detail_history	idhistorydetail,isclose
m5_pv_history	pvidhistory,pvisclose
m5_rnr	rnrid,rnrisclose
m5_rnr_detail	idrnrdetail,isclose
m5_rnr_detail_history	idhistorydetail,isclose
m5_rnr_history	rnridhistory,rnrisclose
m5_rp	rpid,rpisclose
m5_rp_history	rpidhistory,rpisclose
m5_rp_pay	idrpcarabayar,isclose
m5_rp_pay_history	idhistorycarabayar,isclose
m5_si	siid,siisclose
m5_si_detail	idsidetail,isclose
m5_si_detail_failed	idsidetail,isclose
m5_si_detail_history	idhistorydetail,isclose
m5_si_failed	siid,siisclose
m5_si_history	siidhistory,siisclose
m5_si_installment	idsiinstallment,isclose
m5_si_material	idsimaterial,isclose
m5_si_material_history	idhistorymaterial,isclose
m5_si_pay	idsicarabayar,isclose
m5_si_pay_history	idhistorycarabayar,isclose
m5_sie	sieid,sieisclose
m5_sie_detail	idsiedetail,isclose
m5_sie_detail_history	idhistorydetail
m5_sie_history	sieidhistory
m5_so	soid,soisclose
m5_so_detail	idsodetail,isclose
m5_so_detail_history	idhistorydetail,isclose
m5_so_history	soidhistory,soisclose
m5_spa	spaid
m5_spa_detail	idspadetail
m5_spa_detail_history	idhistorydetail
m5_spa_history	spaidhistory
m5_sq	sqid,sqisclose
m5_sq_detail	idsqdetail,isclose
m5_sq_detail_history	idhistorydetail,isclose
m5_sq_history	sqidhistory,sqisclose
m5_sq_out	idsqout,isclose
m5_sq_out_bahan	idsqout,isclose
m5_sq_out_bahan1	idsqout,isclose
m5_sq_shipping	idsqshipping,isclose
m5_sr	srid,srisclose
m5_sr_detail	idsrdetail,isclose
m5_sr_detail_history	idhistorydetail,isclose
m5_sr_history	sridhistory,srisclose
m6_bom	bomid
m6_bom_history	bomidhistory
m6_bom_in	idbomin
m6_bom_in_history	idhistoryin
m6_bom_out	idbomout
m6_bom_out_history	idhistoryout
m6_files	fsumber,fidtransaksi,fnamafile
m6_itembom_in	idbarang
m6_mrn	mrnid,mrnisclose
m6_mrn_history	mrnidhistory,mrnisclose
m6_mrn_in	idmrnin,isclose
m6_mrn_in_history	idhistoryin,isclose
m6_mrn_out	idmrnout,isclose
m6_mrn_out_history	idhistoryout,isclose
m6_mrs	mrsid,mrsisclose
m6_mrs_history	mrsidhistory,mrsisclose
