m2r_posisi_keuangan_t_detail	0	0.02	empty
m2r_posisi_keuangan_tahun	0	0.02	empty
m2r_produksi_vs_penjualan	0	0.02	empty
m2r_rekap_barang_konsinyasi	0	0.05	empty
m2r_saldoawal_hutang	0	0.02	empty
m2r_salesman_point	0	0.05	empty
m2r_stok	0	0.02	empty
m2r_stok_coverday	0	0.02	empty
m2r_stok_covermonth	0	0.02	empty
m2r_stok_coverweek	0	0.02	empty
m2r_stok_opname	0	0.02	empty
m2r_top_10_best_seller_per_store	0	0.02	empty
m2r_umpembelian_card	0	0.05	empty
m2r_umpembelian_voucher	0	0.05	empty
m2r_umpenjualan_card	0	0.05	empty
m2r_umpenjualan_voucher	0	0.05	empty
m3_dc	0	0.06	empty
m3_dc_check	0	0.03	empty
m3_dc_check_history	0	0.03	empty
m3_dc_detail	0	0.03	empty
m3_dc_detail_history	0	0.03	empty
m3_dc_history	0	0.06	empty
m3_files	0	0.02	empty
m3_notes	0	0.02	empty
m3_pa_detail_history	0	0.06	empty
m3_pa_history	0	0.13	empty
m3_rf	0	0.06	empty
m3_rf_detail	0	0.16	empty
m3_rf_detail_history	0	0.16	empty
m3_rf_history	0	0.06	empty
m3_rw	0	0.06	empty
m3_rw_history	0	0.06	empty
m4_bs	0	0.06	empty
m4_bs_detail	0	0.02	empty
m4_bs_detail_history	0	0.02	empty
m4_bs_history	0	0.06	empty
m4_cs	0	0.09	empty
m4_cs_detail	0	0.03	empty
m4_dnr	0	0.06	empty
m4_dnr_detail	0	0.06	empty
m4_dnr_detail_history	0	0.06	empty
m4_dnr_history	0	0.06	empty
m4_files	0	0.02	empty
m4_grn_cost	0	0.02	empty
m4_grn_cost_history	0	0.02	empty
m4_ipc	0	0.06	empty
m4_ipc_detail	0	0.13	empty
m4_notes	0	0.02	empty
m4_po_cost	0	0.02	empty
m4_po_cost_history	0	0.02	empty
m4_po_trans	0	0.03	empty
m4_po_trans_history	0	0.03	empty
m4_pp	0	0.06	empty
m4_pp_pay	0	0.03	empty
m4_pr_trans	0	0.03	empty
m4_pr_trans_history	0	0.03	empty
m4_ri_cost	0	0.02	empty
m4_ri_cost_history	0	0.02	empty
m5_cl	0	0.06	empty
m5_cl_history	0	0.06	empty
m5_files	0	0.02	empty
m5_notes	0	0.02	empty
m5_print	0	0.02	empty
m5_rnr	0	0.06	empty
m5_rnr_detail	0	0.06	empty
m5_rnr_detail_history	0	0.06	empty
m5_rnr_history	0	0.06	empty
m5_rp	0	0.03	empty
m5_rp_history	0	0.03	empty
m5_rp_pay	0	0.03	empty
m5_rp_pay_history	0	0.03	empty
m5_si_installment	0	0.03	empty
m5_si_material	0	0.06	empty
m5_si_material_history	0	0.06	empty
m5_sie_detail_history	0	0.02	empty
m5_sie_history	0	0.03	empty
m5_spa	0	0.03	empty
m5_spa_detail	0	0.02	empty
m5_spa_detail_history	0	0.02	empty
m5_spa_history	0	0.03	empty
m5_sq_out	0	0.06	empty
m5_sq_out_bahan	0	0.06	empty
m5_sq_out_bahan1	0	0.06	empty
m5_sq_shipping	0	0.06	empty
m6_files	0	0.02	empty
m6_mrn_in	0	0.03	empty
m6_mrn_in_history	0	0.03	empty
m6_mrs_in	0	0.03	empty
m6_mrs_in_history	0	0.03	empty
m6_notes	0	0.02	empty
m6_wo_activity	0	0.02	empty
m6_wo_route_card	0	0.02	empty
m7_ab	0	0.06	empty
m7_ab_detail	0	0.02	empty
m7_ac	0	0.02	empty
m7_ac_detail	0	0.02	empty
m7_ae	0	0.13	empty
m7_ae_detail	0	0.06	empty
m7_ag	0	0.09	empty
m7_ag_detail	0	0.06	empty
m7_ao	0	0.06	empty
m7_ao_detail	0	0.09	empty
m7_aq	0	0.09	empty
m7_aq_detail	0	0.03	empty
m7_ar	0	0.06	empty
m7_ar_detail	0	0.13	empty
m7_asl	0	0.06	empty
m7_asl_detail	0	0.06	empty
m7_asr	0	0.06	empty
m7_asr_detail	0	0.06	empty
m7_asset_category_history	0	0.05	empty
m7_asset_category_tax_history	0	0.05	empty
m7_asset_transaction	0	0.06	empty
m7_asset_transaction_history	0	0.06	empty
m7_at	0	0.25	empty
m7_at_detail	0	0.03	empty
m7_at_pay	0	0.03	empty
m7_dsa	0	0.06	empty
m7_dsa_detail	0	0.06	empty
m7_dsr	0	0.06	empty
m7_dsr_detail	0	0.06	empty
m7_files	0	0.02	empty
m7_ia	0	0.02	empty
m7_ia_detail	0	0.02	empty
m7_ir	0	0.02	empty
m7_ir_detail	0	0.02	empty
m7_irt	0	0.02	empty
m7_irt_detail	0	0.02	empty
m7_master_asset_category	0	0.02	empty
m7_master_asset_department	0	0.02	empty
m7_master_asset_disposal	0	0.02	empty
m7_notes	0	0.02	empty
m7_ra	0	0.03	empty
m7_ra_detail	0	0.02	empty
m7_ta	0	0.13	empty
m7_ta_detail	0	0.06	empty
m7_te	0	0.13	empty
m7_te_detail	0	0.06	empty
m7_tr	0	0.06	empty
m7_tr_detail	0	0.13	empty
m7_ua	0	0.09	empty
m7_ua_detail	0	0.06	empty
m7_ur	0	0.06	empty
m7_ur_detail	0	0.06	empty
m7_urt	0	0.06	empty
m7_urt_detail	0	0.06	empty
m9_coa	0	0.13	empty
m9_coa_konsolidasi	0	0.02	empty
m9_jenis_eliminasi	0	0.02	empty
m9_konsolidasi_barang	0	0.02	empty
m9_konsolidasi_history	0	0.02	empty
m9_setting_db	0	0.02	empty
m_10_ab	0	0.02	empty
m_10_ad	0	0.02	empty
m_10_ad_detail	0	0.02	empty
m_10_al	0	0.02	empty
m_10_al_detail	0	0.02	empty
m_10_at	0	0.02	empty
m_10_at_detail	0	0.02	empty
m_10_attendance_status	0	0.02	empty
m_10_benefit _and_deduction	0	0.02	empty
m_10_benefits_setting	0	0.02	empty
m_10_cn	0	0.02	empty
m_10_crn	0	0.02	empty
m_10_crn_detail	0	0.02	empty
m_10_department	0	0.02	empty
m_10_ea	0	0.02	empty
m_10_ed	0	0.02	empty
m_10_ed_detail	0	0.02	empty
m_10_education	0	0.02	empty
m_10_em	0	0.02	empty
m_10_em_detail	0	0.02	empty
m_10_employee	0	0.02	empty
m_10_employee_category	0	0.02	empty
m_10_employee_type	0	0.02	empty
m_10_emr	0	0.02	empty
m_10_emr_detail	0	0.02	empty
m_10_ep	0	0.02	empty
m_10_er	0	0.02	empty
m_10_erg	0	0.02	empty
m_10_erl	0	0.02	empty
m_10_err	0	0.02	empty
m_10_es	0	0.02	empty
m_10_et	0	0.02	empty
m_10_ets	0	0.02	empty
m_10_ets_detail	0	0.02	empty
m_10_ew	0	0.02	empty
m_10_grade_and_payroll_level	0	0.02	empty
m_10_job_test_type	0	0.02	empty
m_10_jp	0	0.02	empty
m_10_leave_setting	0	0.02	empty
m_10_leave_type	0	0.02	empty
m_10_lr	0	0.02	empty
m_10_non_taxable_income	0	0.02	empty
m_10_ord	0	0.02	empty
m_10_pc	0	0.02	empty
m_10_pc_detail	0	0.02	empty
m_10_pe	0	0.02	empty
m_10_pe_detail	0	0.02	empty
m_10_position	0	0.02	empty
m_10_pp	0	0.02	empty
m_10_pp_detail	0	0.02	empty
m_10_rem	0	0.02	empty
m_10_rem_detail	0	0.02	empty
m_10_sc	0	0.02	empty
m_10_sc_detail	0	0.02	empty
m_10_service_provider	0	0.02	empty
m_10_shift	0	0.02	empty
m_10_ss	0	0.02	empty
m_10_ss_detail	0	0.02	empty
m_10_termination_type	0	0.02	empty
m_10_tq	0	0.02	empty
m_10_wt	0	0.02	empty
m_10_wtdetail	0	0.02	empty
m_11_ak	0	0.03	empty
m_11_ak_detail	0	0.05	empty
m_11_ilo	0	0.03	empty
m_11_isk	0	0.03	empty
m_11_kj	0	0.03	empty
m_11_kj_history	0	0.03	empty
m_11_km	0	0.03	empty
m_11_km_history	0	0.03	empty
m_11_kw	0	0.02	empty
m_11_kw_detail	0	0.02	empty
m_11_kw_pay	0	0.02	empty
m_11_lb	0	0.03	empty
m_11_lb_detail	0	0.05	empty
m_11_lb_hasil	0	0.03	empty
m_11_lu	0	0.03	empty
m_11_lu_detail	0	0.05	empty
m_11_lu_detail_history	0	0.05	empty
m_11_lu_history	0	0.03	empty
m_11_pb	0	0.13	empty
m_11_pb_	0	0.02	empty
m_11_pb_detail	0	0.02	empty
m_11_pb_pay	0	0.02	empty
m_11_pt	0	0.03	empty
m_11_rk	0	0.03	empty
m_11_rk_pay	0	0.02	empty
m_11_rm	0	0.02	empty
m_11_ro	0	0.03	empty
m_11_ro_detail	0	0.05	empty
m_11_sk	0	0.03	empty
m_11_ud	0	0.03	empty
m_12_ai	0	0.02	empty
m_12_ai_additional	0	0.02	empty
m_12_ai_detail	0	0.02	empty
m_12_area	0	0.05	empty
m_12_area_category	0	0.05	empty
m_12_area_category_history	0	0.05	empty
m_12_area_history	0	0.05	empty
m_12_bi	0	0.02	empty
m_12_bi_bonus	0	0.02	empty
m_12_bi_bonus_history	0	0.02	empty
m_12_bi_detail	0	0.02	empty
m_12_bi_detail_history	0	0.02	empty
m_12_bi_history	0	0.02	empty
m_12_cpa	0	0.03	empty
m_12_cpa_detail	0	0.02	empty
m_12_cpa_detail_history	0	0.02	empty
m_12_cpa_history	0	0.03	empty
m_12_di	0	0.02	empty
m_12_di_detail	0	0.02	empty
m_12_di_detail_history	0	0.02	empty
m_12_di_history	0	0.02	empty
m_12_lp	0	0.13	empty
m_12_lp_detail	0	0.06	empty
m_12_lp_detail_history	0	0.06	empty
m_12_lp_history	0	0.13	empty
m_12_pos_additional_item	0	0.02	empty
m_12_pos_additional_item_detail	0	0.02	empty
m_12_pos_bonus_item	0	0.02	empty
m_12_pos_bonus_item_detail	0	0.02	empty
m_12_pos_bonus_trans	0	0.02	empty
m_12_pos_bonus_trans_detail	0	0.02	empty
m_12_pos_bonus_trans_special_item	0	0.02	empty
m_12_pos_category_history	0	0.05	empty
m_12_pos_discount_category_customer	0	0.02	empty
m_12_pos_discount_category_item	0	0.02	empty
m_12_pos_discount_item	0	0.02	empty
m_12_pos_hardware	0	0.02	empty
m_12_pos_point_category_item	0	0.02	empty
m_12_pos_point_item	0	0.02	empty
m_12_pos_point_transaction	0	0.02	empty
m_12_pos_promo	0	0.02	empty
m_12_pos_special_price	0	0.02	empty
m_12_pos_special_price_detail	0	0.02	empty
m_12_pos_special_price_special_item	0	0.02	empty
m_12_pos_substitution_item	0	0.02	empty
m_12_pos_substitution_item_detail	0	0.02	empty
m_12_pos_type_class_product	0	0.02	empty
m_12_pos_type_class_product_history	0	0.02	empty
m_12_pos_type_history	0	0.05	empty
m_12_pos_voucher_in	0	0.05	empty
m_12_pos_voucher_out	0	0.03	empty
m_12_ppa	0	0.13	empty
m_12_ppa_detail	0	0.06	empty
m_12_ppa_detail_history	0	0.06	empty
m_12_ppa_history	0	0.13	empty
m_12_ppv	0	0.25	empty
m_12_ppv_detail	0	0.03	empty
m_12_ppv_pay	0	0.03	empty
m_12_sbi	0	0.02	empty
m_12_sbi_detail	0	0.02	empty
m_12_sbi_substitution	0	0.02	empty
m_12_st	0	0.02	empty
m_12_st_detail	0	0.02	empty
m_12_st_detail_history	0	0.02	empty
m_12_st_history	0	0.02	empty
m_coba	0	0.02	empty
meetingagendarelevant	0	0.02	empty
meetingagendatypes	0	0.02	empty
meetingdecisionrelevant	0	0.02	empty
meetingdecisions	0	0.02	empty
meetinglocations	0	0.02	empty
meetings	0	0.02	empty
meetingtypes	0	0.02	empty
quotes	0	0.02	empty
rk_tmp	0	0.02	empty
ro_tmp	0	0.02	empty
temp_barang	0	0.02	empty
term_hierarchy_backup	0	0.02	empty
test	0	0.27	empty
test1	0	0.02	empty
test2	0	0.02	empty
test_new	0	0.02	empty
m0_jenismutasi	2	0.02	non_empty
m0_language	2	0.02	non_empty
m1_expedition_history	2	0.02	non_empty
m1_item_permission	2	0.02	non_empty
m1_price_category	2	0.05	non_empty
m1_production_category	2	0.05	non_empty
m1_production_category_history	2	0.05	non_empty
m1_province	2	0.05	non_empty
m1_province_history	2	0.05	non_empty
m1_size_history	2	0.05	non_empty
m1_subdivision	2	0.05	non_empty
m1_transaction_note	2	0.02	non_empty
m1_vendor	2	0.05	non_empty
m2_cb_pay	2	0.02	non_empty
m2_sg_detail_history	2	0.02	non_empty
m2_sg_history	2	0.03	non_empty
m2_sgc	2	0.03	non_empty
m2_sgc_detail	2	0.02	non_empty
m3_rs_detail_history	2	0.06	non_empty
m3_rs_history	2	0.13	non_empty
m4_pie_detail_history	2	0.02	non_empty
m4_pie_history	2	0.03	non_empty
m4_rfq_history	2	0.06	non_empty
m5_sie	2	0.06	non_empty
m7_asset_history	2	0.06	non_empty
m_12_pos_category	2	0.05	non_empty
m_12_pos_type	2	0.05	non_empty
meetingattendees	2	0.02	non_empty
userpreferences	2	0.02	non_empty
userroles	2	0.02	non_empty
m0_app	3	0.02	non_empty
m0_global_allowance	3	0.03	non_empty
m0_status_progress	3	0.02	non_empty
m1_branch	3	0.05	non_empty
m1_country	3	0.05	non_empty
m1_item_category_history	3	0.05	non_empty
m1_item_supplier	3	0.05	non_empty
m1_other_cost_history	3	0.05	non_empty
m2_rg_history	3	0.03	non_empty
m2_sgc_detail_history	3	0.02	non_empty
m2_sgc_history	3	0.03	non_empty
m2_sm_pay_history	3	0.02	non_empty
m4_rfq_detail_history	3	0.02	non_empty
m5_sie_detail	3	0.03	non_empty
m7_asset	3	0.06	non_empty
m7_depreciation_category	3	0.02	non_empty
meetingagendas	3	0.02	non_empty
m0_status_giro	4	0.02	non_empty
m1_area	4	0.05	non_empty
m1_customer_category	4	0.05	non_empty
m1_location	4	0.05	non_empty
m1_tax_history	4	0.05	non_empty
m2_files	4	0.02	non_empty
m2_rg	4	0.03	non_empty
m2_rm_pay_history	4	0.02	non_empty
m3_pa	4	0.13	non_empty
m6_mrn	4	0.03	non_empty
rolepermissions	4	0.02	non_empty
roles	4	0.02	non_empty
m0_selling_rate	5	0.02	non_empty
m0_status_rq	5	0.02	non_empty
m1_bank	5	0.05	non_empty
m1_city	5	0.05	non_empty
m1_contact_category	5	0.05	non_empty
m1_contact_price_history	5	0.02	non_empty
m1_cost_center	5	0.05	non_empty
m1_expedition	5	0.02	non_empty
m1_files	5	0.02	non_empty
m1_item_supplier_history	5	0.05	non_empty
m1_terms	5	0.03	non_empty
m1_working_estimate	5	0.05	non_empty
m2_rg_detail	5	0.02	non_empty
m2_rgc	5	0.03	non_empty
