m2r_ar_voucher	aruserid	aruser	user	users	99	token_match
m2r_ar_voucher	aruserid	aruser	user	m0_user_branch	88	token_match
m2r_ar_voucher_aging	aruserid	aruser	user	m0_user	100	alias_core
m2r_ar_voucher_aging	aruserid	aruser	user	users	99	token_match
m2r_ar_voucher_aging	aruserid	aruser	user	m0_user_branch	88	token_match
m2r_ar_voucher_aging_detail	aruserid	aruser	user	m0_user	100	alias_core
m2r_ar_voucher_aging_detail	aruserid	aruser	user	users	99	token_match
m2r_ar_voucher_aging_detail	aruserid	aruser	user	m0_user_branch	88	token_match
m2r_ar_voucher_detail	aruserid	aruser	user	m0_user	100	alias_core
m2r_ar_voucher_detail	aruserid	aruser	user	users	99	token_match
m2r_ar_voucher_detail	aruserid	aruser	user	m0_user_branch	88	token_match
m2r_arpostage_card	aruserid	aruser	user	m0_user	100	alias_core
m2r_arpostage_card	aruserid	aruser	user	users	99	token_match
m2r_arpostage_card	aruserid	aruser	user	m0_user_branch	88	token_match
m2r_arpostage_voucher	aruserid	aruser	user	m0_user	100	alias_core
m2r_arpostage_voucher	aruserid	aruser	user	users	99	token_match
m2r_arpostage_voucher	aruserid	aruser	user	m0_user_branch	88	token_match
m2r_aruskas	pkuserid	pkuser	user	m0_user	100	alias_core
m2r_aruskas	pkuserid	pkuser	user	users	99	token_match
m2r_aruskas	pkuserid	pkuser	user	m0_user_branch	88	token_match
m2r_barang_dibawah_margin	userid	user		m0_user	112	core_match
m2r_barang_dibawah_margin	userid	user		users	111	token_match
m2r_barang_dibawah_margin	userid	user		m0_user_branch	90	token_match
m2r_barcode	userid	user		m0_user	112	core_match
m2r_barcode	userid	user		users	111	token_match
m2r_barcode	userid	user		m0_user_branch	90	token_match
m2r_batch_pertanggal	bpuserid	bpuser	user	m0_user	100	alias_core
m2r_batch_pertanggal	bpuserid	bpuser	user	users	99	token_match
m2r_batch_pertanggal	bpuserid	bpuser	user	m0_user_branch	88	token_match
m2r_bp_card	bpuserid	bpuser	user	m0_user	100	alias_core
m2r_bp_card	bpuserid	bpuser	user	users	99	token_match
m2r_bp_card	bpuserid	bpuser	user	m0_user_branch	88	token_match
m2r_bukubesar_akunlawan	kbhuserid	bhuser	user	m0_user	100	alias_core
m2r_bukubesar_akunlawan	kbhuserid	bhuser	user	users	99	token_match
m2r_bukubesar_akunlawan	kbhuserid	bhuser	user	m0_user_branch	88	token_match
m2r_customer_point	cpuserid	cpuser	user	m0_user	100	alias_core
m2r_customer_point	cpuserid	cpuser	user	users	99	token_match
m2r_customer_point	cpuserid	cpuser	user	m0_user_branch	88	token_match
m2r_general_ledger	gluserid	gluser	user	m0_user	100	alias_core
m2r_general_ledger	gluserid	gluser	user	users	99	token_match
m2r_general_ledger	gluserid	gluser	user	m0_user_branch	88	token_match
m2r_general_ledger_detail	bpuserid	bpuser	user	m0_user	100	alias_core
m2r_general_ledger_detail	bpuserid	bpuser	user	users	99	token_match
m2r_general_ledger_detail	bpuserid	bpuser	user	m0_user_branch	88	token_match
m2r_giro_voucher	gluserid	gluser	user	m0_user	100	alias_core
m2r_giro_voucher	gluserid	gluser	user	users	99	token_match
m2r_giro_voucher	gluserid	gluser	user	m0_user_branch	88	token_match
m2r_giro_voucher_aging	gluserid	gluser	user	m0_user	100	alias_core
m2r_giro_voucher_aging	gluserid	gluser	user	users	99	token_match
m2r_giro_voucher_aging	gluserid	gluser	user	m0_user_branch	88	token_match
m2r_hpp_produksi	puserid	puser	user	m0_user	100	alias_core
m2r_hpp_produksi	puserid	puser	user	users	99	token_match
m2r_hpp_produksi	puserid	puser	user	m0_user_branch	88	token_match
m2r_inventory_aging	ksuserid	suser	user	m0_user	100	alias_core
m2r_inventory_aging	ksuserid	suser	user	users	99	token_match
m2r_inventory_aging	ksuserid	suser	user	m0_user_branch	88	token_match
m2r_ip_card	aruserid	aruser	user	m0_user	100	alias_core
m2r_ip_card	aruserid	aruser	user	users	99	token_match
m2r_ip_card	aruserid	aruser	user	m0_user_branch	88	token_match
m2r_ip_list	ipuserid	ipuser	user	m0_user	100	alias_core
m2r_ip_list	ipuserid	ipuser	user	users	99	token_match
m2r_ip_list	ipuserid	ipuser	user	m0_user_branch	88	token_match
m2r_ip_voucher	aruserid	aruser	user	m0_user	100	alias_core
m2r_ip_voucher	aruserid	aruser	user	users	99	token_match
m2r_ip_voucher	aruserid	aruser	user	m0_user_branch	88	token_match
m2r_kartu_stok	ksuserid	suser	user	m0_user	100	alias_core
m2r_kartu_stok	ksuserid	suser	user	users	99	token_match
m2r_kartu_stok	ksuserid	suser	user	m0_user_branch	88	token_match
m2r_kasbank_harian	kbhuserid	bhuser	user	m0_user	100	alias_core
m2r_kasbank_harian	kbhuserid	bhuser	user	users	99	token_match
m2r_kasbank_harian	kbhuserid	bhuser	user	m0_user_branch	88	token_match
m2r_komisi_abd	userid	user		m0_user	112	core_match
m2r_komisi_abd	userid	user		users	111	token_match
m2r_komisi_abd	userid	user		m0_user_branch	90	token_match
m2r_komisi_limo	userid	user		m0_user	112	core_match
m2r_komisi_limo	userid	user		users	111	token_match
m2r_komisi_limo	userid	user		m0_user_branch	90	token_match
m2r_laba_pertahun	pkuserid	pkuser	user	m0_user	100	alias_core
m2r_laba_pertahun	pkuserid	pkuser	user	users	99	token_match
m2r_laba_pertahun	pkuserid	pkuser	user	m0_user_branch	88	token_match
m2r_laporan_harian	lhuserid	lhuser	user	m0_user	100	alias_core
m2r_laporan_harian	lhuserid	lhuser	user	users	99	token_match
m2r_laporan_harian	lhuserid	lhuser	user	m0_user_branch	88	token_match
m2r_laporan_penjualan	userid	user		m0_user	112	core_match
m2r_laporan_penjualan	userid	user		users	111	token_match
m2r_laporan_penjualan	userid	user		m0_user_branch	90	token_match
m2r_mutasi_stok	msuserid	msuser	user	m0_user	100	alias_core
m2r_mutasi_stok	msuserid	msuser	user	users	99	token_match
m2r_mutasi_stok	msuserid	msuser	user	m0_user_branch	88	token_match
m2r_mutasi_stok_batch	msbuserid	msbuser	user	m0_user	100	alias_core
m2r_mutasi_stok_batch	msbuserid	msbuser	user	users	99	token_match
m2r_mutasi_stok_batch	msbuserid	msbuser	user	m0_user_branch	88	token_match
m2r_mutasi_stok_detail	msuserid	msuser	user	m0_user	100	alias_core
m2r_mutasi_stok_detail	msuserid	msuser	user	users	99	token_match
m2r_mutasi_stok_detail	msuserid	msuser	user	m0_user_branch	88	token_match
m2r_mutasi_stok_sumber	msuserid	msuser	user	m0_user	100	alias_core
m2r_mutasi_stok_sumber	msuserid	msuser	user	users	99	token_match
m2r_mutasi_stok_sumber	msuserid	msuser	user	m0_user_branch	88	token_match
m2r_neraca_mutasi	nmuserid	nmuser	user	m0_user	100	alias_core
m2r_neraca_mutasi	nmuserid	nmuser	user	users	99	token_match
m2r_neraca_mutasi	nmuserid	nmuser	user	m0_user_branch	88	token_match
m2r_neraca_mutasi_detail	nmuserid	nmuser	user	m0_user	100	alias_core
m2r_neraca_mutasi_detail	nmuserid	nmuser	user	users	99	token_match
m2r_neraca_mutasi_detail	nmuserid	nmuser	user	m0_user_branch	88	token_match
m2r_omzet_tagihan	userid	user		m0_user	112	core_match
m2r_omzet_tagihan	userid	user		users	111	token_match
m2r_omzet_tagihan	userid	user		m0_user_branch	90	token_match
m2r_penjualan	userid	user		m0_user	112	core_match
m2r_penjualan	userid	user		users	111	token_match
m2r_penjualan	userid	user		m0_user_branch	90	token_match
m2r_penjualan_per4bulan	userid	user		m0_user	112	core_match
m2r_penjualan_per4bulan	userid	user		users	111	token_match
