m1_item_transaction_history	idhistory,kodepa	8	0	0
m1_item_type		2	0	0
m1_item_type_history	itidhistory	2	0	0
m1_lab_result	lrid	0	0	0
m1_labour_cost	lckode	2	0	0
m1_layanan	lkode	2	0	0
m1_location	lkode	2	0	0
m1_location_history	lidhistory	2	0	0
m1_machine	mkode	2	0	0
m1_machine_history	midhistory	2	0	0
m1_material	mkode	2	0	0
m1_material_history	midhistory	2	0	0
m1_merk	mkode	2	0	0
m1_merk_history	midhistory	2	0	0
m1_model	mkode	2	0	0
m1_model_history	midhistory	2	0	0
m1_no_batch_in	nbiidbatchin	3	0	0
m1_no_batch_in_old	nbiidbatchin	3	0	0
m1_no_batch_out	nboid	3	0	0
m1_no_batch_transaction	nbtid	2	0	0
m1_no_batch_transaction_history	nbtidhistory	2	0	0
m1_no_serial_in	nsiidserialin	3	0	0
m1_no_serial_in_copy	nsiidserialin	3	0	0
m1_no_serial_in_old	nsiidserialin	3	0	0
m1_no_serial_out	nsoid	3	0	0
m1_no_serial_out_copy	nsoid	3	0	0
m1_no_serial_transaction	nstid	2	0	0
m1_no_serial_transaction_history	nstidhistory	2	0	0
m1_notes	nid	0	0	0
m1_oem	okode	2	0	0
m1_oem_history	oidhistory	2	0	0
m1_other	ojenis,okode	0	0	0
m1_other_cost	ockode	2	0	0
m1_other_cost_history	ocidhistory	2	0	0
m1_other_history	oidhistory	0	0	0
m1_patient	pid	1	0	0
m1_patient_category	pckode	2	0	0
m1_price_category	pckode	2	0	0
m1_price_category_detail	pcdkategori,pcdidbarang	0	0	0
m1_price_category_history	pcidhistory	2	0	0
m1_production_activity	paid	2	0	0
m1_production_activity_detail	idpadetail	0	0	0
m1_production_activity_detail_history	idhistorydetail	0	0	0
m1_production_activity_history	paidhistory	2	0	0
m1_production_category	pckode	2	0	0
m1_production_category_history	pcidhistory	2	0	0
m1_production_route	prid	2	0	0
m1_production_route_detail	idprdetail	0	0	0
m1_project	pkode	0	0	0
m1_project_history	pidhistory	0	0	0
m1_province	pkode	2	0	0
m1_province_history	pidhistory	2	0	0
m1_reference	rid	2	0	0
m1_region	rkode	2	0	0
m1_region_history	ridhistory	2	0	0
m1_room	rkode	2	0	0
m1_room_history	ridhistory	2	0	0
m1_salesman_category	sckode	2	0	0
m1_salesman_category_history	scidhistory	2	0	0
m1_salesman_commission	scidkontak	0	0	0
m1_section	skode	2	0	0
m1_section_history	sidhistory	2	0	0
m1_selling_point	spid	1	0	0
m1_selling_point_history	spidhistory	0	0	0
m1_size	skode	2	0	0
m1_size_history	sidhistory	2	0	0
m1_subclass	sckode	2	0	0
m1_subclass_history	scidhistory	2	0	0
m1_subdepartment	sdpkode	2	0	0
m1_subdepartment_history	sdpidhistory	2	0	0
m1_subdistrict	sdkode	2	0	0
m1_subdivision	sdkode	2	0	0
m1_subdivision_history	sdidhistory	2	0	0
m1_supplier_category	sckode	2	0	0
m1_supplier_category_history	scidhistory	2	0	0
m1_tax	tkode	2	0	0
m1_tax_history	tidhistory	2	0	0
m1_terms	trkode	1	0	0
m1_terms_history	tridhistory	1	0	0
m1_transaction_note	tnsumber,tnkode	0	0	0
m1_transaction_note_detail	tndkode	0	0	0
m1_transaction_note_detail_history	tndidhistory	0	0	0
m1_transaction_note_history	tnidhistory,tnsumber,tnkode	0	0	0
m1_trm	trmkode	2	0	0
m1_type_sa		2	0	0
m1_type_sa_history	tsaidhistory	2	0	0
m1_unit	ukode	2	0	0
m1_unit_history	uidhistory	2	0	0
m1_upline	ukode	2	0	0
m1_vendor	vkode	2	0	0
m1_vendor_history	vidhistory	2	0	0
m1_village	vkode	2	0	0
m1_warehouse	wkode	2	0	0
m1_warehouse_history	widhistory	2	0	0
m1_working_estimate	wekode	2	0	0
m1_working_estimate_history	weidhistory	2	0	0
m2_accounting_period	apkode	0	0	0
m2_aj	ajid	1	0	0
m2_aj_detail	idajdetail	1	0	0
m2_aj_detail_history	idhistorydetail	1	0	0
m2_aj_history	ajidhistory	1	0	0
m2_bd	bdid	1	0	0
m2_bd_detail	idbddetail	0	0	0
m2_bd_detail_history	idhistorydetail	0	0	0
m2_bd_history	bdidhistory	1	0	0
m2_cb	cbid	1	0	0
m2_cb_detail	idcbdetail	0	0	0
m2_cb_detail_history	idhistorydetail	0	0	0
m2_cb_history	cbidhistory	1	0	0
m2_cb_pay	idcbcarabayar	0	0	0
m2_cb_pay_history	idcarabayarhistory	0	0	0
m2_cd	cdid	8	0	0
m2_cd_detail	idcddetail	0	0	0
m2_cd_detail_history	idhistorydetail	0	0	0
m2_cd_history	cdidhistory	1	0	0
m2_cr	crid	8	0	0
m2_cr_detail	idcrdetail	0	0	0
m2_cr_detail_history	idhistorydetail	0	0	0
m2_cr_history	cridhistory	1	0	0
m2_files	fsumber,fidtransaksi,fnamafile	0	0	0
m2_giro_list	glnogiro	5	0	0
m2_gj	gjid	1	0	0
m2_gj_detail	idgjdetail	0	0	0
m2_gj_detail_history	idhistorydetail	0	0	0
m2_gj_history	gjidhistory	1	0	0
m2_jm	jmid	1	0	0
m2_jm_detail	idjmdetail	0	0	0
m2_jm_detail_history	idhistorydetail	0	0	0
m2_jm_history	jmidhistory	1	0	0
m2_notes	nid	0	0	0
m2_pengajuan_dana	tid,tkodetabelangka	3	0	0
m2_print	idprint	0	0	0
m2_realization	rtahun,rbulan,rnorek,rkodepa	1	0	0
m2_realization_branch	rwtahun,rwbulan,rwcabang,rwnorek,rwkodepa	1	0	0
m2_realization_cost_center	rcctahun,rccbulan,rcccostcenter,rccnorek,rcckodepa	1	0	0
m2_realization_division	rdtahun,rdbulan,rddivisi,rdnorek,rdkodepa	1	0	0
m2_realization_location	rltahun,rlbulan,rllokasi,rlnorek,rlkodepa	1	0	0
m2_realization_project	rptahun,rpbulan,rpproyek,rpnorek,rpkodepa	1	0	0
m2_realization_subdivision	rsdtahun,rsdbulan,rsdsubdivisi,rsdnorek,rsdkodepa	1	0	0
m2_rg	rgid	1	0	0
m2_rg_detail	idrgdetail	0	0	0
m2_rg_detail_history	idhistorydetail	0	0	0
m2_rg_history	rgidhistory	1	0	0
m2_rgc	rgcid	1	0	0
m2_rgc_detail	idrgcdetail	0	0	0
m2_rgc_detail_history	idhistorydetail	0	0	0
m2_rgc_history	rgcidhistory	1	0	0
m2_rm	rmid	1	0	0
m2_rm_detail	idrmdetail	0	0	0
m2_rm_detail_history	idhistorydetail	0	0	0
m2_rm_history	rmidhistory	1	0	0
m2_rm_historyjson	rmjid	0	0	0
