m0_setting	smodule	bigint	bigint	1023	medium	sum,count,avg
m0_setting	surutan	int	int	1023	medium	sum,count,avg
m0_setting_s	smodule	bigint	bigint	1017	medium	sum,count,avg
m0_setting_s	surutan	int	int	1017	medium	sum,count,avg
m0_msmq	module	int	int	1009	medium	sum,count,avg
m0_msmq	menu	int	int	1009	medium	sum,count,avg
m0_msmq	item	int	int	1009	medium	sum,count,avg
m0_msmq	fileformat	int	int	1009	medium	sum,count,avg
m0_msmq	print	int	int	1009	medium	sum,count,avg
m0_msmq	jmldata	bigint	bigint	1009	medium	sum,count,avg
m0_msmq	progress	int	int	1009	medium	sum,count,avg
m0_msmq	userid	bigint	bigint	1009	medium	sum,count,avg
m0_msmq	idtransaksi	bigint	bigint	1009	medium	sum,count,avg
m0_msmq	progresspersen	double	double	1009	medium	avg
m0_menu	mnmoduleid	bigint	bigint	843	medium	sum,count,avg
m0_menu	mnid	bigint	bigint	843	medium	sum,count,avg
m0_menu	mnurutan	bigint	bigint	843	medium	sum,count,avg
m0_menu	mnlebar	bigint	bigint	843	medium	sum,count,avg
m0_menu	mntinggi	bigint	bigint	843	medium	sum,count,avg
m0_menu	mnidtransaksi	bigint	bigint	843	medium	sum,count,avg
m1_no_serial_transaction	nstid	bigint	bigint	825	medium	sum,count,avg
m1_no_serial_transaction	nstidserialin	bigint	bigint	825	medium	sum,count,avg
m1_no_serial_transaction	nstidbarang	bigint	bigint	825	medium	sum,count,avg
m1_no_serial_transaction	nstidtransaksi	bigint	bigint	825	medium	sum,count,avg
m1_no_serial_transaction	nstjml	double	double	825	medium	avg
m1_no_serial_transaction	nstcustomdbl1	double	double	825	medium	avg
m1_no_serial_transaction	nstcustomdbl2	double	double	825	medium	avg
m1_no_serial_transaction	nstcustomdbl3	double	double	825	medium	avg
m0_hppaverage	id	bigint	bigint unsigned	747	medium	sum,count,avg
m0_hppaverage	idutama	bigint	bigint	747	medium	sum,count,avg
m0_hppaverage	iddetail	bigint	bigint	747	medium	sum,count,avg
m0_hppaverage	idbarang	bigint	bigint	747	medium	sum,count,avg
m0_hppaverage	customint1	int	int	747	medium	sum,count,avg
m0_hppaverage	customint2	int	int	747	medium	sum,count,avg
m0_hppaverage	customint3	int	int	747	medium	sum,count,avg
m0_hppaverage	customint4	int	int	747	medium	sum,count,avg
m0_hppaverage	customint5	int	int	747	medium	sum,count,avg
m0_hppaverage	customint6	int	int	747	medium	sum,count,avg
m0_hppaverage	customint7	int	int	747	medium	sum,count,avg
m0_hppaverage	customint8	int	int	747	medium	sum,count,avg
m0_hppaverage	customint9	int	int	747	medium	sum,count,avg
m0_hppaverage	customint10	int	int	747	medium	sum,count,avg
m0_hppaverage	customdbl1	double	double	747	medium	avg
m0_hppaverage	customdbl2	double	double	747	medium	avg
m0_hppaverage	customdbl3	double	double	747	medium	avg
m0_hppaverage	customdbl4	double	double	747	medium	avg
m0_hppaverage	customdbl5	double	double	747	medium	avg
m0_hppaverage	customdbl6	double	double	747	medium	avg
m0_hppaverage	customdbl7	double	double	747	medium	avg
m0_hppaverage	customdbl8	double	double	747	medium	avg
m0_hppaverage	customdbl9	double	double	747	medium	avg
m0_hppaverage	customdbl10	double	double	747	medium	avg
m1_item_transaction	id	bigint	bigint unsigned	730	medium	sum,count,avg
m1_item_transaction	kodepa	int	int	730	medium	sum,count,avg
m1_item_transaction	idutama	bigint	bigint	730	medium	sum,count,avg
m1_item_transaction	iddetail	bigint	bigint	730	medium	sum,count,avg
m1_item_transaction	kontak	bigint	bigint	730	medium	sum,count,avg
m1_item_transaction	idbarang	bigint	bigint	730	medium	sum,count,avg
m1_item_transaction	jml	double	double	730	medium	avg
m1_item_transaction	jmlbarang	double	double	730	medium	avg
m1_item_transaction	kurs	double	double	730	medium	avg
m1_item_transaction	harga	double	double	730	medium	avg
m1_item_transaction	jmldiskon	double	double	730	medium	avg
m1_item_transaction	idhppikm	bigint	bigint unsigned	730	medium	sum,count,avg
m1_item_transaction	idhppikk	bigint	bigint	730	medium	sum,count,avg
m1_item_transaction	hpp	double	double	730	medium	avg
m1_item_transaction	inputuser	bigint	bigint	730	medium	sum,count,avg
m1_item_transaction	customint1	int	int	730	medium	sum,count,avg
m1_item_transaction	customint2	int	int	730	medium	sum,count,avg
m1_item_transaction	customint3	int	int	730	medium	sum,count,avg
m1_item_transaction	customint4	int	int	730	medium	sum,count,avg
m1_item_transaction	customint5	int	int	730	medium	sum,count,avg
m1_item_transaction	customint6	int	int	730	medium	sum,count,avg
m1_item_transaction	customint7	int	int	730	medium	sum,count,avg
m1_item_transaction	customint8	int	int	730	medium	sum,count,avg
m1_item_transaction	customint9	int	int	730	medium	sum,count,avg
m1_item_transaction	customint10	int	int	730	medium	sum,count,avg
m1_item_transaction	customdbl1	double	double	730	medium	avg
m1_item_transaction	customdbl2	double	double	730	medium	avg
m1_item_transaction	customdbl3	double	double	730	medium	avg
m1_item_transaction	customdbl4	double	double	730	medium	avg
m1_item_transaction	customdbl5	double	double	730	medium	avg
m1_item_transaction	customdbl6	double	double	730	medium	avg
m1_item_transaction	customdbl7	double	double	730	medium	avg
m1_item_transaction	customdbl8	double	double	730	medium	avg
m1_item_transaction	customdbl9	double	double	730	medium	avg
m1_item_transaction	customdbl10	double	double	730	medium	avg
m1_no_batch_transaction	nbtid	bigint	bigint	713	medium	sum,count,avg
m1_no_batch_transaction	nbtidbatchin	bigint	bigint	713	medium	sum,count,avg
m1_no_batch_transaction	nbtidbarang	bigint	bigint	713	medium	sum,count,avg
m1_no_batch_transaction	nbtidtransaksi	bigint	bigint	713	medium	sum,count,avg
m1_no_batch_transaction	nbtjml	double	double	713	medium	avg
m1_no_batch_transaction	nbtcustomdbl1	double	double	713	medium	avg
m1_no_batch_transaction	nbtcustomdbl2	double	double	713	medium	avg
m1_no_batch_transaction	nbtcustomdbl3	double	double	713	medium	avg
m1_no_serial_in	nsiidserialin	bigint	bigint	613	medium	sum,count,avg
m1_no_serial_in	nsiidbarang	bigint	bigint	613	medium	sum,count,avg
m1_no_serial_in	nsiidtransaksi	bigint	bigint	613	medium	sum,count,avg
m1_no_serial_in	nsijmlmasuk	double	double	613	medium	avg
m1_no_serial_in	nsijmlkeluar	double	double	613	medium	avg
m1_no_serial_in	nsijmlsisa	double	double	613	medium	avg
m1_no_serial_in	nsicustomdbl1	double	double	613	medium	avg
m1_no_serial_in	nsicustomdbl2	double	double	613	medium	avg
m1_no_serial_in	nsicustomdbl3	double	double	613	medium	avg
