m1_subdivision_history	m1	0	0	9	0
m1_vendor_history	m1	0	0	9	0
m1_working_estimate_history	m1	0	0	9	0
m1_no_serial_transaction	m1	825	0	8	0
m1_no_batch_transaction	m1	713	0	8	0
m1_division	m1	24	0	8	0
m1_item_category	m1	12	0	8	0
m1_contact_point	m1	8	0	8	0
m1_project_history	m1	8	0	8	1
m1_oem	m1	7	0	8	0
m1_bank	m1	5	0	8	0
m1_terms	m1	5	0	8	0
m1_working_estimate	m1	5	0	8	0
m1_item_permission	m1	2	0	8	0
m1_price_category	m1	2	0	8	0
m1_production_category	m1	2	0	8	0
m1_subdivision	m1	2	0	8	0
m1_vendor	m1	2	0	8	0
m1_class	m1	0	0	8	0
m1_class_product	m1	0	0	8	0
m1_color	m1	0	0	8	0
m1_commission	m1	0	0	8	0
m1_department	m1	0	0	8	0
m1_designer	m1	0	0	8	0
m1_item_assembly_history	m1	0	0	8	0
m1_material	m1	0	0	8	0
m1_merk	m1	0	0	8	0
m1_model	m1	0	0	8	0
m1_section	m1	0	0	8	0
m1_size	m1	0	0	8	0
m1_subclass	m1	0	0	8	0
m1_subdepartment	m1	0	0	8	0
m1_cogs_fifo_in	m1	2622	0	7	0
m1_project	m1	8	0	7	1
m1_cogs_special_in	m1	0	0	7	0
m1_production_route_detail	m1	0	0	7	0
m1_cogs_fifo_out	m1	208	0	6	0
m1_item_location_warehouse_history	m1	26	0	6	0
m1_contact_attention_history	m1	8	0	6	0
m1_item_assembly	m1	0	0	6	0
m1_patient	m1	0	0	6	1
m1_selling_point_history	m1	0	0	6	0
m1_no_batch_out	m1	120	0	5	0
m1_no_serial_out	m1	101	0	5	0
m1_checking_category_history	m1	0	0	5	0
m1_cogs_special_out	m1	0	0	5	0
m1_contact_comment_history	m1	0	1	5	0
m1_item_stock_warehouse_log	m1	0	0	5	0
m1_no_serial_out_copy	m1	0	0	5	0
m1_selling_point	m1	0	0	5	0
m1_currency_history	m1	32	0	4	0
m1_contact_attention	m1	11	0	4	0
m1_item_location_warehouse	m1	11	0	4	0
m1_location_history	m1	7	0	4	0
m1_tax_history	m1	4	0	4	0
m1_checking_category	m1	0	0	4	0
m1_contact_comment	m1	0	1	4	0
m1_contact_files	m1	0	0	4	0
m1_icd_history	m1	0	0	4	0
m1_item_description	m1	0	0	4	0
m1_item_location_history	m1	0	0	4	0
m1_labour_cost	m1	0	0	4	0
m1_unit_history	m1	0	0	4	0
m1_unit	m1	21	0	3	0
m1_area_history	m1	11	0	3	0
m1_branch_history	m1	11	0	3	0
m1_item_location	m1	11	0	3	0
m1_tax	m1	9	0	3	0
m1_currency	m1	7	0	3	0
m1_location	m1	4	0	3	0
m1_expedition_history	m1	2	0	3	0
m1_province_history	m1	2	0	3	0
m1_accident_history	m1	0	0	3	0
m1_bed_history	m1	0	0	3	0
m1_city_history	m1	0	0	3	0
m1_colleague	m1	0	0	3	0
m1_contact_category_history	m1	0	0	3	0
m1_contact_commission	m1	0	0	3	0
m1_cost_center_history	m1	0	0	3	0
m1_country_history	m1	0	0	3	0
m1_customer_category_history	m1	0	0	3	0
m1_icd	m1	0	0	3	0
m1_insurer	m1	0	0	3	0
m1_item_type_history	m1	0	0	3	0
m1_lab_result	m1	0	0	3	0
m1_notes	m1	0	0	3	0
m1_other_history	m1	0	0	3	0
m1_reference	m1	0	0	3	0
m1_region_history	m1	0	0	3	0
m1_salesman_category_history	m1	0	0	3	0
m1_supplier_category_history	m1	0	0	3	0
m1_transaction_note_detail_history	m1	0	0	3	0
m1_transaction_note_history	m1	0	0	3	0
m1_type_sa_history	m1	0	0	3	0
m1_warehouse_history	m1	0	0	3	0
m1_item_stock_warehouse	m1	194	0	2	0
m1_item_booking_po	m1	86	0	2	0
m1_item_booking	m1	48	0	2	0
m1_warehouse	m1	10	0	2	0
m1_item_type	m1	8	0	2	0
m1_city	m1	5	0	2	0
m1_contact_category	m1	5	0	2	0
m1_cost_center	m1	5	0	2	0
m1_expedition	m1	5	0	2	0
m1_area	m1	4	0	2	0
m1_customer_category	m1	4	0	2	0
m1_branch	m1	3	0	2	0
m1_country	m1	3	0	2	0
m1_province	m1	2	0	2	0
m1_transaction_note	m1	2	0	2	0
m1_accident	m1	0	0	2	0
m1_bed	m1	0	0	2	0
m1_diagnosis	m1	0	0	2	0
m1_item_branch_costcenter	m1	0	0	2	1
m1_item_picking_list	m1	0	0	2	0
m1_layanan	m1	0	0	2	0
m1_other	m1	0	0	2	0
m1_patient_category	m1	0	0	2	0
m1_region	m1	0	0	2	0
m1_salesman_category	m1	0	0	2	0
m1_subdistrict	m1	0	0	2	0
m1_supplier_category	m1	0	0	2	0
m1_transaction_note_detail	m1	0	0	2	0
m1_trm	m1	0	0	2	0
m1_type_sa	m1	0	0	2	0
m1_upline	m1	0	0	2	0
m1_village	m1	0	0	2	0
m1_files	m1	5	0	1	0
m1_contact_expedition	m1	0	0	1	0
m1_contact_terms	m1	0	0	1	0
m1_contact_tmp	m1	0	0	1	0
m1_files_copy	m1	0	0	1	0
