ak_tmp	80	akcustomdbl12	double	double	NO		
ak_tmp	81	akcustomdbl13	double	double	NO		
ak_tmp	82	akcustomdbl14	double	double	NO		
ak_tmp	83	akcustomdbl15	double	double	NO		
ak_tmp	84	akcustomdbl16	double	double	NO		
ak_tmp	85	akcustomdbl17	double	double	NO		
ak_tmp	86	akcustomdbl18	double	double	NO		
ak_tmp	87	akcustomdbl19	double	double	NO		
ak_tmp	88	akcustomdbl20	double	double	NO		
ak_tmp	89	akcustomdate1	date	date	NO		
ak_tmp	90	akcustomdate2	date	date	NO		
ak_tmp	91	akcustomdate3	date	date	NO		
ak_tmp	92	akcustomdate4	date	date	NO		
ak_tmp	93	akcustomdate5	date	date	NO		
ak_tmp	94	akcustomdate6	date	date	NO		
ak_tmp	95	akcustomdate7	date	date	NO		
ak_tmp	96	akcustomdate8	date	date	NO		
ak_tmp	97	akcustomdate9	date	date	NO		
ak_tmp	98	akcustomdate10	date	date	NO		
ak_tmp	99	akcustomdate11	date	date	NO		
ak_tmp	100	akcustomdate12	date	date	NO		
ak_tmp	101	akcustomdate13	date	date	NO		
ak_tmp	102	akcustomdate14	date	date	NO		
ak_tmp	103	akcustomdate15	date	date	NO		
ak_tmp	104	akcustomdate16	date	date	NO		
ak_tmp	105	akcustomdate17	date	date	NO		
ak_tmp	106	akcustomdate18	date	date	NO		
ak_tmp	107	akcustomdate19	date	date	NO		
ak_tmp	108	akcustomdate20	date	date	NO		
ak_tmp	109	akmatauang	varchar	varchar(25)	NO		
ak_tmp	110	akkurs	double	double	NO		
ak_tmp	111	akposting	tinyint	tinyint	NO		
ak_tmp	112	aktglposting	timestamp	timestamp	NO		
ak_tmp	113	akperawatan	varchar	varchar(10)	YES		
ak_tmp	114	akkategoripasien	varchar	varchar(10)	YES		
ak_tmp	115	akkamar	varchar	varchar(100)	YES		
ak_tmp	116	akpenjualanlangsung	tinyint	tinyint	YES		
ak_tmp	117	akdokter	varchar	varchar(100)	YES		
ak_tmp	118	akpetugas	bigint	bigint	YES		
ak_tmp	119	aktotalobat	double	double	YES		
ak_tmp	120	akresep	double	double	YES		
ak_tmp	121	akracik	double	double	YES		
ak_tmp	122	akembalase	double	double	YES		
ak_tmp	123	aktglbayar	date	date	YES		
ak_tmp	124	akketerangan	int	int	YES		
businessunits	1	UnitId	int	int	NO	PRI	auto_increment
businessunits	2	Name	varchar	varchar(100)	NO		
businessunits	3	ParentUnitId	int	int	YES		
contacts	1	ContactId	int	int	NO	PRI	auto_increment
contacts	2	Title	varchar	varchar(30)	YES		
contacts	3	FirstName	varchar	varchar(50)	NO		
contacts	4	LastName	varchar	varchar(50)	NO		
contacts	5	Email	varchar	varchar(100)	NO		
contacts	6	IdentityNo	varchar	varchar(20)	YES		
contacts	7	UserId	int	int	YES		
dataauditlog	1	LogId	int	int	NO	PRI	auto_increment
dataauditlog	2	LogType	smallint	smallint	NO		
dataauditlog	3	LogDate	datetime	datetime	NO		
dataauditlog	4	UserId	int	int	YES		
dataauditlog	5	TableName	varchar	varchar(50)	NO		
dataauditlog	6	RecordId	varchar	varchar(50)	NO		
dataauditlog	7	FieldName	varchar	varchar(50)	YES		
dataauditlog	8	OldValue	longtext	longtext	YES		
dataauditlog	9	NewValue	longtext	longtext	YES		
dateasset	1	kode	varchar	varchar(255)	YES		
dateasset	2	tgl	date	date	YES		
dateasset	3	urutan	int	int	YES		
exceptions	1	Id	bigint	bigint	NO	PRI	auto_increment
exceptions	2	GUID	char	char(36)	NO		
exceptions	3	ApplicationName	varchar	varchar(50)	NO		
exceptions	4	MachineName	varchar	varchar(50)	NO		
exceptions	5	CreationDate	datetime	datetime	NO		
exceptions	6	Type	varchar	varchar(100)	NO		
exceptions	7	IsProtected	tinyint	tinyint	NO		
exceptions	8	Host	varchar	varchar(100)	YES		
exceptions	9	Url	text	text	YES		
exceptions	10	HTTPMethod	varchar	varchar(10)	YES		
exceptions	11	IPAddress	varchar	varchar(40)	YES		
exceptions	12	Source	varchar	varchar(100)	YES		
exceptions	13	Message	text	text	YES		
exceptions	14	Detail	longtext	longtext	YES		
exceptions	15	StatusCode	int	int	YES		
exceptions	16	SQL	longtext	longtext	YES		
exceptions	17	DeletionDate	datetime	datetime	YES		
exceptions	18	FullJson	longtext	longtext	YES		
exceptions	19	ErrorHash	int	int	YES		
exceptions	20	DuplicateCount	int	int	NO		
languages	1	Id	int	int	NO	PRI	auto_increment
languages	2	LanguageId	varchar	varchar(10)	NO		
languages	3	LanguageName	varchar	varchar(50)	NO		
lb_tmp	1	kwtgl	date	date	NO		
lb_tmp	2	lbid	bigint	bigint	NO		
lb_tmp	3	lbcabang	varchar	varchar(25)	NO		
lb_tmp	4	lblokasi	varchar	varchar(25)	NO		
lb_tmp	5	lbgudang	varchar	varchar(25)	NO		
lb_tmp	6	lbsumber	varchar	varchar(10)	NO		
lb_tmp	7	lbautonotransaksi	tinyint	tinyint	NO		
lb_tmp	8	lbnotransaksi	varchar	varchar(50)	NO		
lb_tmp	9	lbtgl	date	date	NO		
lb_tmp	10	lbkodepa	bigint	bigint	NO		
lb_tmp	11	lbcustomer	bigint	bigint	YES		
lb_tmp	12	lbcustomerkontak	varchar	varchar(100)	YES		
lb_tmp	13	lburaian	varchar	varchar(250)	YES		
lb_tmp	14	lbcatatan	varchar	varchar(250)	YES		
lb_tmp	15	lbnoref	varchar	varchar(100)	YES		
lb_tmp	16	lbtglnoref	date	date	NO		
lb_tmp	17	lbtotaltransaksi	double	double	NO		
lb_tmp	18	lbidkj	bigint	bigint	YES		
lb_tmp	19	lbstatusrealisasi	tinyint	tinyint	NO		
lb_tmp	20	lbstatus	tinyint	tinyint	NO		
lb_tmp	21	lbstatussebelumnya	tinyint	tinyint	NO		
lb_tmp	22	lbjmlrevisi	int	int	NO		
lb_tmp	23	lbcetakanke	tinyint	tinyint	NO		
lb_tmp	24	lbinputuser	bigint	bigint unsigned	NO		
lb_tmp	25	lbinputtgl	timestamp	timestamp	NO		
lb_tmp	26	lbmodifikasiuser	bigint	bigint unsigned	NO		
lb_tmp	27	lbmodifikasitgl	timestamp	timestamp	NO		
lb_tmp	28	lbisclose	tinyint	tinyint	NO		
lb_tmp	29	lbcustomtext1	varchar	varchar(250)	YES		
lb_tmp	30	lbcustomtext2	varchar	varchar(250)	YES		
lb_tmp	31	lbcustomtext3	varchar	varchar(250)	YES		
lb_tmp	32	lbcustomtext4	varchar	varchar(250)	YES		
lb_tmp	33	lbcustomtext5	varchar	varchar(250)	YES		
lb_tmp	34	lbcustomtext6	varchar	varchar(250)	YES		
lb_tmp	35	lbcustomtext7	varchar	varchar(250)	YES		
lb_tmp	36	lbcustomtext8	varchar	varchar(250)	YES		
lb_tmp	37	lbcustomtext9	varchar	varchar(250)	YES		
lb_tmp	38	lbcustomtext10	varchar	varchar(250)	YES		
lb_tmp	39	lbcustomtext11	varchar	varchar(250)	YES		
lb_tmp	40	lbcustomtext12	varchar	varchar(250)	YES		
lb_tmp	41	lbcustomtext13	varchar	varchar(250)	YES		
lb_tmp	42	lbcustomtext14	varchar	varchar(250)	YES		
lb_tmp	43	lbcustomtext15	varchar	varchar(250)	YES		
lb_tmp	44	lbcustomtext16	varchar	varchar(250)	YES		
lb_tmp	45	lbcustomtext17	varchar	varchar(250)	YES		
lb_tmp	46	lbcustomtext18	varchar	varchar(250)	YES		
lb_tmp	47	lbcustomtext19	varchar	varchar(250)	YES		
lb_tmp	48	lbcustomtext20	varchar	varchar(250)	YES		
lb_tmp	49	lbcustomint1	int	int	NO		
lb_tmp	50	lbcustomint2	int	int	NO		
lb_tmp	51	lbcustomint3	int	int	NO		
lb_tmp	52	lbcustomint4	int	int	NO		
lb_tmp	53	lbcustomint5	int	int	NO		
lb_tmp	54	lbcustomint6	int	int	NO		
lb_tmp	55	lbcustomint7	int	int	NO		
lb_tmp	56	lbcustomint8	int	int	NO		
lb_tmp	57	lbcustomint9	int	int	NO		
lb_tmp	58	lbcustomint10	int	int	NO		
lb_tmp	59	lbcustomint11	int	int	NO		
lb_tmp	60	lbcustomint12	int	int	NO		
lb_tmp	61	lbcustomint13	int	int	NO		
lb_tmp	62	lbcustomint14	int	int	NO		
lb_tmp	63	lbcustomint15	int	int	NO		
lb_tmp	64	lbcustomint16	int	int	NO		
lb_tmp	65	lbcustomint17	int	int	NO		
lb_tmp	66	lbcustomint18	int	int	NO		
lb_tmp	67	lbcustomint19	int	int	NO		
lb_tmp	68	lbcustomint20	int	int	NO		
lb_tmp	69	lbcustomdbl1	double	double	NO		
lb_tmp	70	lbcustomdbl2	double	double	NO		
lb_tmp	71	lbcustomdbl3	double	double	NO		
lb_tmp	72	lbcustomdbl4	double	double	NO		
lb_tmp	73	lbcustomdbl5	double	double	NO		
lb_tmp	74	lbcustomdbl6	double	double	NO		
lb_tmp	75	lbcustomdbl7	double	double	NO		
lb_tmp	76	lbcustomdbl8	double	double	NO		
lb_tmp	77	lbcustomdbl9	double	double	NO		
lb_tmp	78	lbcustomdbl10	double	double	NO		
lb_tmp	79	lbcustomdbl11	double	double	NO		
lb_tmp	80	lbcustomdbl12	double	double	NO		
lb_tmp	81	lbcustomdbl13	double	double	NO		
lb_tmp	82	lbcustomdbl14	double	double	NO		
lb_tmp	83	lbcustomdbl15	double	double	NO		
lb_tmp	84	lbcustomdbl16	double	double	NO		
lb_tmp	85	lbcustomdbl17	double	double	NO		
lb_tmp	86	lbcustomdbl18	double	double	NO		
lb_tmp	87	lbcustomdbl19	double	double	NO		
lb_tmp	88	lbcustomdbl20	double	double	NO		
lb_tmp	89	lbcustomdate1	date	date	NO		
lb_tmp	90	lbcustomdate2	date	date	NO		
lb_tmp	91	lbcustomdate3	date	date	NO		
lb_tmp	92	lbcustomdate4	date	date	NO		
lb_tmp	93	lbcustomdate5	date	date	NO		
lb_tmp	94	lbcustomdate6	date	date	NO		
lb_tmp	95	lbcustomdate7	date	date	NO		
lb_tmp	96	lbcustomdate8	date	date	NO		
lb_tmp	97	lbcustomdate9	date	date	NO		
lb_tmp	98	lbcustomdate10	date	date	NO		
lb_tmp	99	lbcustomdate11	date	date	NO		
lb_tmp	100	lbcustomdate12	date	date	NO		
lb_tmp	101	lbcustomdate13	date	date	NO		
lb_tmp	102	lbcustomdate14	date	date	NO		
lb_tmp	103	lbcustomdate15	date	date	NO		
lb_tmp	104	lbcustomdate16	date	date	NO		
lb_tmp	105	lbcustomdate17	date	date	NO		
lb_tmp	106	lbcustomdate18	date	date	NO		
lb_tmp	107	lbcustomdate19	date	date	NO		
lb_tmp	108	lbcustomdate20	date	date	NO		
lb_tmp	109	lbmatauang	varchar	varchar(25)	NO		
lb_tmp	110	lbkurs	double	double	NO		
lb_tmp	111	lbposting	tinyint	tinyint	NO		
lb_tmp	112	lbtglposting	timestamp	timestamp	NO		
lb_tmp	113	lbjenislab	varchar	varchar(50)	YES		
lb_tmp	114	lbperawatan	varchar	varchar(10)	YES		
lb_tmp	115	lbkategoripasien	varchar	varchar(10)	YES		
lb_tmp	116	lbkamar	varchar	varchar(100)	YES		
lb_tmp	117	lbdokter	varchar	varchar(100)	YES		
lb_tmp	118	lbpenjualanlangsung	tinyint	tinyint	YES		
lb_tmp	119	lbpetugas	bigint	bigint	YES		
lb_tmp	120	lbumur	varchar	varchar(100)	YES		
lb_tmp	121	lbketerangan	int	int	YES		
lu_tmp	1	kwtgl	date	date	NO		
lu_tmp	2	luid	bigint	bigint	NO		
lu_tmp	3	lucabang	varchar	varchar(25)	NO		
lu_tmp	4	lulokasi	varchar	varchar(25)	NO		
lu_tmp	5	lugudang	varchar	varchar(25)	NO		
lu_tmp	6	lusumber	varchar	varchar(10)	NO		
lu_tmp	7	luautonotransaksi	tinyint	tinyint	NO		
lu_tmp	8	lunotransaksi	varchar	varchar(50)	NO		
lu_tmp	9	lutgl	date	date	NO		
lu_tmp	10	lukodepa	bigint	bigint	NO		
lu_tmp	11	lucustomer	bigint	bigint	YES		
lu_tmp	12	lucustomerkontak	varchar	varchar(100)	YES		
lu_tmp	13	luuraian	varchar	varchar(250)	YES		
lu_tmp	14	lucatatan	varchar	varchar(250)	YES		
lu_tmp	15	lunoref	varchar	varchar(100)	YES		
lu_tmp	16	lutglnoref	date	date	NO		
lu_tmp	17	lumatauang	varchar	varchar(25)	NO		
lu_tmp	18	lukurs	double	double	NO		
lu_tmp	19	lutotaltransaksi	double	double	NO		
lu_tmp	20	luidkj	bigint	bigint	YES		
lu_tmp	21	lustatusrealisasi	tinyint	tinyint	NO		
lu_tmp	22	lustatus	tinyint	tinyint	NO		
lu_tmp	23	lustatussebelumnya	tinyint	tinyint	NO		
lu_tmp	24	lujmlrevisi	int	int	NO		
lu_tmp	25	lucetakanke	tinyint	tinyint	NO		
lu_tmp	26	luinputuser	bigint	bigint unsigned	NO		
lu_tmp	27	luinputtgl	timestamp	timestamp	NO		
lu_tmp	28	lumodifikasiuser	bigint	bigint unsigned	NO		
lu_tmp	29	lumodifikasitgl	timestamp	timestamp	NO		
lu_tmp	30	luposting	tinyint	tinyint	NO		
lu_tmp	31	lupostingtgl	timestamp	timestamp	NO		
lu_tmp	32	luisclose	tinyint	tinyint	NO		
lu_tmp	33	lucustomtext1	varchar	varchar(250)	YES		
lu_tmp	34	lucustomtext2	varchar	varchar(250)	YES		
lu_tmp	35	lucustomtext3	varchar	varchar(250)	YES		
lu_tmp	36	lucustomtext4	varchar	varchar(250)	YES		
lu_tmp	37	lucustomtext5	varchar	varchar(250)	YES		
